,owner_id,owner,location,pilot_parcel_no,underlying_parcel_number,begin_date,end_date,assmt_taxes,pilot_contract_amt,pilot_debt_service_amt,difference
432,504de21a79cc,south bluffs a joint venture,605 rienzi,['ICC03950000000'],"['0020840D000080', ' 0020840D000090', ' 0020840D000100', ' 0020840D000110']",1998-04-29,2024-04-29 00:00:00,76657.0,1493.0,0.0,-75164.0
433,3b0f3eeafb81,south city i iv,410 s danny thomas blvd,['IHE0007C000000'],"['0070200000180', ' 0070200000190', ' 0070200000200', ' 0070200000210', ' 0070200000220', ' 0070200000230']",2018-02-28,2038-02-27 00:00:00,8386.0,3119.0,0.0,-5267.0
434,7a541ac1023a,south city ii iv,410 s danny thomas blvd,['IHE0007E000000'],"['0070200000260', ' 00702000000270', ' 00702000000280']",2018-08-30,2038-08-29 00:00:00,24994.0,3661.0,0.0,-21333.0
435,70d54dec6dec,south city iii iv,410 s danny thomas blvd,['IHE0007B000000'],['702000000260'],2020-03-01,2040-02-29 00:00:00,18972.0,4475.0,0.0,-14497.0
436,5a49e093af48,south city iv,410 s danny thomas blvd,['IHE0007G000000'],['50200000010'],2021-02-01,2041-01-31 00:00:00,567.0,5356.0,0.0,4789.0
437,437bd4e14aac,south city v,457 brightside,['IHE0007O000000'],['702000000290'],2022-09-01,2042-08-31 00:00:00,1832.0,765.0,0.0,-1067.0
438,cf583f66031e,south junction partners,7 georgia,['ICC07440000000'],"['00208800000140', ' 01206800000010', ' 01206800000020']",2013-08-14,2028-08-14 00:00:00,201156.0,3528.0,49407.0,-148221.0
439,8451488467b0,south junction partners ii,0 carolina,['ICC07490000000'],"['00209000000030', ' 0020900000006C', ' 0020910000011C']",2015-08-14,2028-08-14 00:00:00,120516.0,3856.0,29165.0,-87495.0
440,a708a89421ec,south main hotel llc,477 main,['ICC07600000000'],['210700000020'],2018-08-10,2033-08-13 00:00:00,48257.0,48257.0,0.0,0.0
441,e38fa1b9010b,southridge owner lp,4926 southridge,['IDB16100000000'],"['0937000000534C', ' 09430000005690']",2018-05-01,2033-05-01 00:00:00,227051.0,12304.0,53687.0,-161060.0
442,f8cb14b5ae23,spus9 memphis global lp,6200 global drive,['IDB18030000000'],['0943000000601C'],2020-06-01,2027-06-01 00:00:00,254900.0,99411.0,44035.0,-111454.0
443,051a018be14c,st peter s manor,108 auburndale,['IPH0000A000000'],['1704800000290'],1977-09-26,2048-10-01 00:00:00,128377.0,6792.0,0.0,-121585.0
444,b923d085263a,steel pendleton llc,1764 pendleton,['IHE0005B000000'],['5901100000700'],2018-07-01,2028-06-30 00:00:00,43016.0,19351.0,0.0,-23665.0
445,60877a9711ef,steele keystone llc,4266 ridgestone,['IHE0004Y000000'],['9001700000340'],2018-07-01,2028-06-30 00:00:00,81344.0,20236.0,0.0,-61107.0
446,3ca1e9fd3ae9,stepherson incorporated d b a superlo foods,2269 lamar,['IDB18070000000'],"['04702000001310', ' 04702000001320']",2019-12-31,2034-12-31 00:00:00,21699.0,8769.0,3381.0,-9549.0
447,a795c0065693,summti park tup i limited partnership,1791 raines,['IHE0001U000000'],['7901300000660'],2007-02-01,2026-12-31 00:00:00,94448.0,13986.0,0.0,-80462.0
448,bb46d4c2fcff,suna winchester building llc,179 madison,['ICC00470000000'],"['00206000000010', ' 0020600000001Z']",1984-12-28,2024-12-28 00:00:00,63695.0,2215.0,0.0,-61480.0
449,f766e4dc2319,sunrise villas llc,2080 winchester,['IHE0006A000000'],['7800800000120'],2016-12-31,2026-12-30 00:00:00,25241.0,5085.0,0.0,-20156.0
450,4a211e9653df,sylvamo,6077 primacy,['IDB17850000000'],['8100400000170'],2022-01-01,2036-12-31 00:00:00,174277.0,65035.0,13721.0,-95520.0
451,33206a8f8de4,tag american way real estate llc,4450 american,['IDB1670A000000'],['0016700000000D'],2017-12-31,2029-12-31 00:00:00,0.0,0.0,3546.0,3546.0
452,33206a8f8de4,tag american way real estate llc,4430 american,['IDB17000000000'],"['07302200003710', ' 07302200003740']",2017-12-31,2029-12-31 00:00:00,322198.0,15968.0,75227.0,-231003.0
453,33206a8f8de4,tag american way real estate llc,4430 4504 american way,['IDB1836A000000'],['0018360000000D'],2019-12-31,2031-12-31 00:00:00,0.0,0.0,575.0,575.0
454,5903f8604d7e,tch memphis llc,380 beale st,['ICC08020000000'],['500600000290'],2021-03-31,2034-03-31 00:00:00,5211.0,6327.0,0.0,1116.0
455,6041ec838e5a,technicolor,4155 holmes,['IDB1807A000000'],['0018070000000D'],2021-01-01,2035-12-31 00:00:00,8725.0,0.0,2181.0,-6544.0
456,6041ec838e5a,technicolor,5215 lamar,['IDB1808A000000'],['0018080000000D'],2021-01-01,2035-12-31 00:00:00,1820.0,0.0,455.0,-1365.0
457,6041ec838e5a,technicolor,5140 memphis oaks,['IDB1809A000000'],['0018090000000D'],2021-01-01,2035-12-31 00:00:00,5029.0,0.0,1257.0,-3772.0
458,43b08d3d1b7d,nan,nan,['nan'],['nan'],nan,nan,nan,nan,nan,nan
459,6041ec838e5a,technicolor,4926 southridge,['IDB1810A000000'],['0018100000000D'],2020-12-31,2034-12-31 00:00:00,2447.0,0.0,612.0,-1835.0
460,f44045c47845,technicolor videocassette of michigan,5215 lamar,['IDB1711A000000'],['0017110000000D'],2018-12-31,2033-12-31 00:00:00,4188.0,0.0,1047.0,-3141.0
461,f44045c47845,technicolor videocassette of michigan,5140 memphis oaks,['IDB1712A000000'],['0017120000000D'],2018-12-31,2033-12-31 00:00:00,4204.0,100.0,1051.0,-3053.0
462,f44045c47845,technicolor videocassette of michigan,4926 southridge,['IDB1713A000000'],['0017130000000D'],2018-12-31,2033-12-31 00:00:00,6054.0,0.0,1514.0,-4541.0
463,f44045c47845,technicolor videocassette of michigan,4155 holmes,['IDB1714A000000'],['0017140000000D'],2018-12-31,2033-12-31 00:00:00,3809.0,0.0,952.0,-2856.0
464,f44045c47845,technicolor videocassette of michigan,4926 southridge,['IDB1775A200000'],['0017750000000D'],2019-12-31,2034-12-31 00:00:00,3247.0,0.0,812.0,-2435.0
465,f44045c47845,technicolor videocassette of michigan,6481 highway 51,['IDB1776A000000'],['0017760000000D'],2019-12-31,2034-12-31 00:00:00,2779.0,0.0,695.0,-2085.0
466,f44045c47845,technicolor videocassette of michigan,7990 trinity rd,['IDB1777A000000'],['0017770000000D'],2019-12-31,2034-12-31 00:00:00,342.0,0.0,85.0,-256.0
467,f44045c47845,technicolor videocassette of michigan,4155 holmes,['IDB1778A000000'],['0017780000000D'],2019-12-31,2034-12-31 00:00:00,5716.0,0.0,1429.0,-4287.0
468,dd45941d9c72,tenn street partners,505 tennessee,['ICC07430000000'],['0020830D000040'],1999-05-06,2024-05-05 00:00:00,5625.0,3769.0,0.0,-1856.0
469,b45ead15fee8,the greater memphis auto dealers,2785 mendenhall,['IDB17440000000'],['0740010A000060'],2019-04-18,2034-04-18 00:00:00,6102.0,5562.0,93.0,-447.0
470,48a2ac7d8b90,the james lee house llc,690 adams,['ICC07460000000'],['2300400000160'],2013-06-04,2023-06-04 00:00:00,27519.0,888.0,6658.0,-19973.0
471,48a940b16c93,the landing residences llc,275 front st,['ICC07950000000'],['209800000100'],2019-06-07,2039-06-07 00:00:00,206603.0,28422.0,32632.0,-145548.0
472,47024faf458f,the memphian hotel,21 cooper,['IDB17970000000'],['1707300000220'],2020-10-01,2035-09-30 00:00:00,170658.0,3202.0,41118.0,-126338.0
473,47024faf458f,the memphian hotel,21 s cooper,['IDB1842A000000'],['0018420000000D'],2020-10-01,2035-09-30 00:00:00,28191.0,0.0,7043.0,-21148.0
474,f1f6ae50704c,the pallet factory,3740 arnold road,['IDB18550000000'],['0730920000066C'],2020-12-31,2027-12-31 00:00:00,19419.0,12475.0,1736.0,-5208.0
475,728ee4fde2a1,the trezevant episcopal home,0 waynoka,['IPH0001S000000'],"['04404300000690', ' 04404300000700', ' 04404300000710']",2006-03-28,2034-03-28 00:00:00,536553.0,47460.0,0.0,-489093.0
476,ea04f6d73149,thg jefferson llc,75 jefferson,['ICC07230000000'],['0020060000002C'],2008-08-13,2028-08-13 00:00:00,161325.0,3671.0,39414.0,-118240.0
477,f33a46a8d276,thob llc,505 tennessee,['ICC03200000000'],['0020830D000010'],1999-05-06,2024-05-05 00:00:00,7645.0,7735.0,0.0,89.0
478,91ef6fd2d982,thompson court llc,1875 keltner,['IHE0004R000000'],"['06010400000260', ' 06010500000050', ' 06010600000010', ' 06010700000010']",2017-01-01,2026-12-31 00:00:00,30720.0,7234.0,0.0,-23487.0
479,6ddf11772c54,three sisters ltd,61 main,['ICC00290000000'],"['00203900000140', ' 00203900000150', ' 00203900000160']",1983-12-23,2025-12-30 00:00:00,62878.0,15029.0,0.0,-47849.0
480,d629ffb109e5,thrive landlord llc,2344 autumn avenue 2345 parkw,['IYD BP1L8A4C4E0000000'],"['0330050000042Z', ' 0330020000036Z']",2022-06-30,2037-06-30 00:00:00,8897.0,8897.0,0.0,0.0
481,ad1db8ce8414,trane us inc,5200 tradeoirt,['IDB0882A000000'],['0008820000000D'],2012-12-31,2020-12-31 00:00:00,943.0,100.0,236.0,-607.0
482,36bed43890d7,triple bell,0 e holmes 0 airways blvd 5568,['IRDWB1A8Y4S60 B0L0V00D00'],"['0440000000100C', '09440000001010', '09440000 001110', '09440000001120', '09440000001130', '09 440000001370', '09440000001530']",2020-12-01,2026-11-30 00:00:00,436235.0,33455.0,105644.0,-297135.0
483,c7b91c03027f,twin oaks 4819 winchester square llc,3647 outland,['IHE0005S000000'],['0740320000010C'],2019-10-31,2039-10-31 00:00:00,105561.0,23099.0,0.0,-82461.0
484,7ad23bff2839,ubiquiti inc,6200 global drive,['IDB1832A000000'],['D0018320000000'],2021-12-31,2031-12-31 00:00:00,17906.0,0.0,3357.0,-14549.0
485,f7aa74027571,united parcel service inc,0 winchester,['IDB09500000000'],"['06017400001400', ' 0601760000383L', ' 0601860000008L']",2014-07-01,2025-07-01 00:00:00,407577.0,203788.0,0.0,-203788.0
486,55a0fd9e2627,university gardens manor llc,2059 vollintine,['IHE0004P000000'],['4103400001270'],2014-12-29,2024-12-29 00:00:00,143922.0,13560.0,0.0,-130362.0
487,60c3e87f1e78,university place ii lp,1045 e h crump,['IHE0002Q000000'],"['03202000000050', ' 03202000000070', ' 03202000000080', ' 03202000000090', ' 03202000000100', ' 03202000000110', ' 03202000000120', '']",2007-05-31,2027-05-31 00:00:00,264869.0,1172.0,0.0,-263696.0
488,cdc9a7706ee0,university place southeast lp,0 lamar,['IHE06850000000'],"['03202000000030', ' 03202000000040']",2006-05-11,2026-05-10 00:00:00,87915.0,2034.0,0.0,-85881.0
489,2ad9c8d0be14,uptown manor senior development llc,0 seventh,['IHE0004K000000'],['2203400000580'],2014-12-19,2024-12-18 00:00:00,51060.0,273.0,0.0,-50787.0
490,0dedd00443cc,uptown senior housing development lp,669 third,['IHE0001R000000'],"['0010560000002C', ' 00105600000070']",2006-04-19,2026-04-18 00:00:00,41349.0,2175.0,0.0,-39174.0
491,124d4c3fb0d6,uptown square apartments lp,188 exchange,['ICC05570000000'],"['00104200000040', ' 00112000000010']",2003-02-20,2023-02-20 00:00:00,175918.0,3755.0,43041.0,-129122.0
492,3405072585e4,uptown village apartments lp,0 thomas,['IHE0001L000000'],"['0010960A000960', ' 0010960A000970']",2004-03-05,2024-03-04 00:00:00,48181.0,1984.0,0.0,-46197.0
493,2d4a90199816,us foods inc f k a us foodservice inc,5900 holmes,['IDB0893A000000'],['0008930000000D'],2012-12-31,2022-12-31 00:00:00,3206.0,100.0,801.0,-2304.0
494,ccca1d1791fa,us industrial reit ii,5215 lamar,['IDB16800000000'],['9420000005460'],2018-04-30,2033-04-30 00:00:00,485543.0,18261.0,116820.0,-350461.0
495,67d9b17e1447,valero refining company tennessee llc,543 mallory,['IDB0885A000000'],['0008850000000D'],2012-12-31,2027-12-31 00:00:00,95565.0,100.0,23891.0,-71574.0
496,67d9b17e1447,valero refining company tennessee llc,543 mallory,['IDB0901A000000'],['0009010000000D'],2011-12-31,2026-12-31 00:00:00,204937.0,100.0,51234.0,-153603.0
497,67d9b17e1447,valero refining company tennessee llc,543 mallory,['IDB0921A000000'],['0009210000000D'],2013-12-31,2028-12-31 00:00:00,100949.0,100.0,25237.0,-75612.0
498,67d9b17e1447,valero refining company tennessee llc,543 mallory,['IDB0970A000000'],['0009700000000D'],2014-12-31,2029-12-31 00:00:00,137470.0,100.0,34367.0,-103002.0
499,67d9b17e1447,valero refining company tennessee llc,543 mallory,['IDB1070A000000'],['0010700000000D'],2015-12-31,2030-12-31 00:00:00,87965.0,100.0,21991.0,-65874.0
500,67d9b17e1447,valero refining company tennessee llc,543 west mallory,['IDB1772A000000'],['0017720000000D'],2016-12-31,2031-12-31 00:00:00,231196.0,100.0,57799.0,-173297.0
501,8a4854a2ec2e,walgreen co,3299 tchulatech,['IDB18470000000'],['9410000003180'],2022-02-01,2032-02-01 00:00:00,168737.0,3599.0,13665.0,-151473.0
502,087741533e71,walk off properties llc,240 madison,['ICC07580000000'],['202600000110'],2017-05-31,2032-05-31 00:00:00,80900.0,13652.0,16812.0,-50436.0
503,18e918539497,washburn partners downtown developers llc,56 main,['ICC07300000000'],"['00205600000060', ' 00205600000070', ' 00205600000080']",2008-10-14,2023-10-14 00:00:00,61897.0,8285.0,13403.0,-40209.0
504,378252bb8c38,water to wine,3637 park,['IDB18480000000'],['5804800000050'],2022-07-01,2033-07-01 00:00:00,5150.0,1244.0,845.0,-3061.0
505,3b726c280aad,wesley at millington inc,7917 cole,['IPH01160000000'],['M0115000008180'],1994-08-01,End of Loan,43555.0,162.0,0.0,-43393.0
506,ed07cbec1011,wesley graceland gardens l p,1445 raines,['IPH0001U000000'],"['07900400000060', ' 07900400000090', ' 07900400000100']",2016-08-01,2033-08-23 00:00:00,127867.0,4230.0,0.0,-123637.0
507,6f8947d1f628,western b south tn llc,5625 challenge,['IDB17670000000'],['9340000005650'],2019-05-18,2029-05-18 00:00:00,334772.0,145965.0,47202.0,-141606.0
508,8665f473e644,wf 40 huling llc,40 huling,['ICC07810000000'],"['00207600000010', ' 0020760000001Z']",2021-09-22,2032-09-22 00:00:00,44667.0,28621.0,4011.0,-12034.0
509,74cff0f7a86f,wh bakery llc,0 monroe ave,['ICC07820000000'],['700100000080'],2018-09-13,2038-09-13 00:00:00,299709.0,2307.0,74350.0,-223051.0
510,c7c0dea9d02c,willow creek housing inc,3840 covington pike,['IMC00000000070'],['0870780000009C'],2011-09-06,End of Loan,99252.0,13920.0,0.0,-85332.0
511,52c7dfca7a95,winbranch realty partners llc,3595 millbranch,['IHE0003A000000'],['0780330000009C'],2011-05-04,2031-05-03 00:00:00,37262.0,17526.0,0.0,-19735.0
512,831d8bae4223,winchester grove forest creek townhomes llc,1340 winchester,['IHE0003L000000'],['7800100000140'],2012-10-30,2028-10-30 00:00:00,27120.0,13560.0,0.0,-13560.0
513,51c95451b9f4,windsor pointe 2011 lp,0 wesley forest,['IHE0003R000000'],"['0760340H000030', ' 0760340H000040', ' 0760340H000050', ' 0760340H000060', ' 0760340H000070', ' 0760340H000080', ' 0760340H000090', ' 0760340H000100', ' 0760340H000110', ' 0760340H000120', ' 0760340H000130', ' 0760340H000140', ' 0760340H000150', ' 0760340H000160', ' 0760340H000170', ' 0760340H000180', ' 0760340H000190', ' 0760340H000200', ' 0760340H000210', ' 0760340H000220', ' 0760340H000230', ' 0760340H000240', ' 0760340H000250', ' 0760340H000260', ' 0760340H000270', ' 0760340H000280', ' 0760340H000290', ' 0760340H000300', ' 0760340H000310', ' 0760340H000320', ' 0760340H000330', ' 0760340H000340', ' 0760340H000350', ' 0760340H000360', ' 0760340H000370', ' 0760340H000380', ' 0760340H000390', ' 0760340H000400', ' 0760340H000410', ' 0760340H000420', ' 0760340H000430', ' 0760340H000440', ' 0760340H000450', ' 0760340H000460', ' 0760340H000470', ' 0760340H000480', ' 0760340H000490', ' 0760340H000500', ' 0760340H000510', ' 0760340H000520', ' 0760340H000530', ' 0760340H000540', ' 0760340H000550', ' 0760340H000560', ' 0760340H000570', ' 0760340H000580', ' 0760340H000590', ' 0760340H000600', '']",2012-04-04,2032-04-03 00:00:00,82243.0,3369.0,0.0,-78874.0
514,545dd52981de,wiseacre llc,394 s 3rd st,['ICC07970000000'],"['00501800000150', ' 00501800000090', ' 0050180000016C', ' 00501800000080', ' 00501800000070', ' 0050180000010C']",2019-05-21,2034-05-21 00:00:00,81212.0,5965.0,18812.0,-56435.0
515,5d5de85746c2,wm barr company inc,2210 buoy,['IDB17090000000'],"['05010200000440', ' 0501130000002c', ' 0501130000006C', ' 0501130000015C']",2018-08-31,2027-08-31 00:00:00,114380.0,11908.0,25618.0,-76854.0
516,5d5de85746c2,wm barr company inc,6750 lenox center,['IDB1748A000000'],['0017600000000D'],2018-12-31,2027-12-31 00:00:00,90950.0,0.0,22738.0,-68213.0
517,d2517062b903,wolf river harbor holdings llc,46 keel ave,['ICC08010000000'],['104600000010'],2021-01-14,2041-01-14 00:00:00,161592.0,15758.0,1604.0,-144230.0
518,fb2276387e0f,wpt eastpark ii lp,5405 hickory hill,['IDB09380000000'],['9420000004870'],2014-01-01,2025-01-01 00:00:00,185807.0,11932.0,46452.0,-127423.0
519,d436d1c9a0ff,wright medical technology inc,1023 cherry,['IDB0935A000000'],['0009350000000D'],2013-12-31,2028-12-31 00:00:00,5028.0,100.0,1257.0,-3671.0
520,d436d1c9a0ff,wright medical technology inc,1023 cherry,['IDB0975A000000'],['0009750000000D'],2014-12-31,2029-12-31 00:00:00,2430.0,100.0,607.0,-1722.0
521,d436d1c9a0ff,wright medical technology inc,1023 cherry,['IDB1240A000000'],['0012400000000D'],2015-12-31,2030-12-31 00:00:00,9149.0,100.0,2287.0,-6762.0
522,d436d1c9a0ff,wright medical technology inc,1023 cherry,['IDB1590A000000'],['0015900000000D'],2016-12-31,2031-12-31 00:00:00,5522.0,100.0,1381.0,-4042.0
523,d436d1c9a0ff,wright medical technology inc,0 memphis arlington,['IDB0000A000140'],['A0141L0A000040'],2014-12-31,2024-12-31 00:00:00,62901.0,62901.0,0.0,0.0
524,d436d1c9a0ff,wright medical technology inc,11576 memphis arlington,['IDB0000A00015A'],['3000150000000D'],2014-12-31,2024-12-31 00:00:00,12884.0,12884.0,0.0,0.0
525,d436d1c9a0ff,wright medical technology inc,11576 memphis arlington,['IDB0000A00020A'],['3000160000000D'],2015-12-31,2025-12-31 00:00:00,1240.0,100.0,310.0,-830.0
526,ccc41295a670,ws hchem llc,0 winchester,['IDB0000C000160'],['C024400A006820'],2016-06-01,2023-06-01 00:00:00,129117.0,129117.0,0.0,0.0
